sector,signal,matched_pattern,has_pattern,volume_confirmed,count,win_rate,avg_return,improvement
Financials,RSI 維持超買,Bearish Harami,True,False,225,0.15555555555555556,-0.005373635219975012,-0.02773067779123492
Financials,KDJ 超買區死叉,Shooting Star,True,False,37,0.1891891891891892,-0.012565130782494912,-0.029279279279279258
Financials,KDJ 超賣區金叉,None,False,True,82,0.3170731707317073,-0.0010314298993997098,0.021215182566026836
Financials,KDJ 超賣區金叉,Bullish Harami,True,False,58,0.3793103448275862,0.002475304664045715,0.0834523566619057
Financials,MACD 死叉 (空頭區),Bearish Engulfing,True,False,10,0.2,0.012866939645954544,-0.06810176125244616
Financials,MACD 突破 0 軸,None,False,True,53,0.37735849056603776,0.005448670342150131,0.07058993161407268
Financials,RSI 維持超賣,Bullish Harami,True,True,20,0.55,0.00870452219680669,0.11681350954478714
Financials,BB 跌破下軌 (超賣),Bullish Harami,True,True,60,0.48333333333333334,0.017753825207266538,0.1732034632034632
Financials,RSI 維持超賣,Bullish Harami,True,False,69,0.4492753623188406,0.00910385602839328,0.016088871863627674
Financials,RSI 超賣區域 (30),Bullish Harami,True,False,30,0.5333333333333333,0.021620977974583826,0.16406109613656783
Financials,RSI 維持超賣,Support,True,True,7,0.7142857142857143,0.09121102654536027,0.2810992238305014
Financials,BB 跌破下軌 (超賣),Support,True,True,15,0.6,0.05385124464804891,0.28987012987012983
Financials,RSI 超買區域 (70),Bearish Harami,True,True,19,0.3157894736842105,0.004745799349399405,0.12485868609471171
Financials,MACD 跌破 0 軸,Bearish Engulfing,True,False,10,0.3,-0.006254686998037351,0.04797687861271677
Financials,MACD 死叉 (空頭區),Shooting Star,True,False,6,0.0,-0.034969017388766024,-0.26810176125244617
Financials,RSI 維持超買,Bearish Harami,True,True,13,0.38461538461538464,0.01010603963643546,0.20132915126859416
Financials,價格跌破 EMA20,Shooting Star,True,False,33,0.3333333333333333,0.0009362655487931039,0.10135321734327532
Financials,EMA 黃金交叉 (20 上穿 50),None,False,True,24,0.2916666666666667,-0.00292808044263862,-0.025641025641025605
Financials,BB 突破上軌 (超買),Evening Star,True,True,12,0.9166666666666666,0.03662945889142671,0.7267628205128205
Information Technology,RSI 超買區域 (70),Evening Star,True,True,10,0.7,0.05636132882324633,0.42827282728272825
Information Technology,BB 突破上軌 (超買),Evening Star,True,True,25,0.76,0.05721949771829827,0.4898501417577967
Information Technology,BB 突破上軌 (超買),Shooting Star,True,True,24,0.375,0.015560154941858787,0.10485014175779667
Information Technology,MACD 金叉 (空頭區),Hammer,True,False,17,0.47058823529411764,0.008471619492890119,0.09137745569835248
Information Technology,BB 突破上軌 (超買),Bearish Harami,True,True,45,0.4888888888888889,0.012637380798658141,0.21873903064668554
Information Technology,MACD 跌破 0 軸,Bearish Harami,True,True,5,0.2,-0.0037496320368657866,-0.08076923076923076
Information Technology,價格跌破 EMA20,Bearish Harami,True,True,21,0.19047619047619047,-0.010547025068449484,-0.08764731359274203
Information Technology,MACD 突破 0 軸,Bullish Engulfing,True,False,7,0.42857142857142855,0.008460534378594767,0.05575347345920911
Information Technology,價格突破 EMA20,Hammer,True,False,48,0.3125,0.0031376619004023693,-0.06413509246729815
Materials,BB 跌破下軌 (超賣),Bullish Harami,True,False,58,0.4482758620689655,0.015015659568798504,0.2071314479000282
Materials,MACD 跌破 0 軸,None,False,False,319,0.3166144200626959,0.003255576627787065,0.0
Materials,BB 跌破下軌 (超賣),None,False,False,734,0.24114441416893734,-0.004412201430757516,0.0
Materials,RSI 超賣區域 (30),None,False,False,196,0.37244897959183676,0.005533997806230764,0.0
Materials,MACD 金叉 (空頭區),None,False,False,443,0.3656884875846501,0.006171738979448908,0.0
Materials,RSI 超賣區域 (30),Morning Star,True,False,8,0.5,0.027083907757294787,0.12755102040816324
Materials,MACD 死叉 (空頭區),None,False,False,221,0.26244343891402716,-0.0048940074074637725,0.0
Materials,BB 跌破下軌 (超賣),Morning Star,True,False,24,0.4166666666666667,0.014132172232973349,0.17552225249772935
Materials,RSI 維持超賣,Morning Star,True,False,15,0.4,0.012836114967135132,0.09148936170212768
Materials,RSI 超賣區域 (30),Bullish Harami,True,True,8,0.875,0.05250845454903397,0.5025510204081632
Materials,MACD 死叉 (空頭區),None,False,True,35,0.2,-0.012148871823493338,-0.06244343891402715
Materials,BB 跌破下軌 (超賣),Bullish Harami,True,True,24,0.5833333333333334,0.030605545102515615,0.34218891916439603
Materials,MACD 突破 0 軸,None,False,False,338,0.23964497041420119,-0.003056527846547942,0.0
Materials,KDJ 超買區死叉,None,False,False,121,0.15702479338842976,-0.005579024861474101,0.0
Materials,BB 突破上軌 (超買),None,False,False,745,0.23758389261744967,-0.0010236675187453208,0.0
Materials,KDJ 超賣區金叉,None,False,False,333,0.3063063063063063,0.002167358245345646,0.0
Materials,RSI 維持超賣,None,False,False,470,0.30851063829787234,0.006330183998168941,0.0
Materials,RSI 維持超賣,Hammer,True,False,14,0.42857142857142855,-0.004785826030260307,0.1200607902735562
Materials,KDJ 超賣區金叉,Hammer,True,False,6,0.3333333333333333,-0.03625718681092657,0.02702702702702703
Materials,RSI 維持超賣,Bullish Engulfing,True,False,22,0.5454545454545454,0.023705288139425042,0.23694390715667307
Materials,RSI 維持超賣,Bullish Harami,True,False,36,0.3055555555555556,0.00149374032107357,-0.0029550827423167614
Materials,價格跌破 EMA20,None,False,True,86,0.23255813953488372,-0.006994354573523223,-0.06417083242773311
Materials,BB 跌破下軌 (超賣),None,False,True,200,0.385,0.005038113883088863,0.14385558583106267
Materials,RSI 維持超賣,None,False,True,61,0.4262295081967213,0.01573326398883725,0.11771886989884894
Materials,KDJ 超賣區金叉,None,False,True,27,0.2962962962962963,-0.012233249936604462,-0.010010010010010006
Materials,價格突破 EMA20,None,False,False,882,0.31859410430839,0.0016950800120654607,0.0
Materials,價格跌破 EMA20,None,False,False,856,0.2967289719626168,-0.0030682539297546014,0.0
Materials,價格突破 EMA20,Morning Star,True,False,43,0.3023255813953488,0.0056543511696383825,-0.016268522913041206
Materials,MACD 突破 0 軸,None,False,True,22,0.22727272727272727,-0.01397276945373766,-0.012372243141473921
Materials,BB 突破上軌 (超買),None,False,True,120,0.26666666666666666,-0.007320074933733676,0.029082774049216997
Materials,EMA 黃金交叉 (20 上穿 50),None,False,False,157,0.3057324840764331,0.0013765900630783748,0.0
Materials,EMA 死亡交叉 (20 下穿 50),None,False,False,138,0.2826086956521739,-0.0021236929490136528,0.0
Materials,KDJ 超賣區金叉,Bullish Engulfing,True,False,9,0.3333333333333333,0.007760423847331866,0.02702702702702703
Materials,價格突破 EMA20,Bullish Engulfing,True,False,34,0.35294117647058826,0.014135538674893894,0.03434707216219823
Materials,價格跌破 EMA20,Shooting Star,True,False,9,0.3333333333333333,0.005188742677026523,0.03660436137071649
Materials,MACD 跌破 0 軸,Bearish Harami,True,False,10,0.6,0.01662989443957688,0.28338557993730407
Materials,MACD 金叉 (空頭區),None,False,True,16,0.5,0.024515037905568797,0.1343115124153499
Materials,價格突破 EMA20,None,False,True,58,0.3103448275862069,0.0022153034488486606,-0.008249276722183119
Materials,RSI 超賣區域 (30),None,False,True,56,0.4642857142857143,0.0069898121061351725,0.09183673469387754
Materials,BB 突破上軌 (超買),Shooting Star,True,False,61,0.2459016393442623,0.005016974809316034,0.008317746726812625
Materials,價格跌破 EMA20,Evening Star,True,False,21,0.3333333333333333,0.0050298404888012085,0.03660436137071649
Materials,MACD 死叉 (空頭區),Bearish Harami,True,False,10,0.4,-0.013085859393518886,0.13755656108597286
Materials,MACD 金叉 (空頭區),Morning Star,True,False,8,0.375,-0.0005545585705514674,0.009311512415349887
Materials,BB 跌破下軌 (超賣),Support,True,True,5,0.8,0.06337212428322118,0.5588555858310627
Materials,RSI 超買區域 (70),None,False,False,249,0.26104417670682734,0.0012530627998922075,0.0
Materials,價格跌破 EMA20,Bearish Harami,True,True,7,0.2857142857142857,-0.01360506466046238,-0.01101468624833113
Materials,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,15,0.5333333333333333,0.03464055663246157,0.292188919164396
Materials,RSI 維持超買,None,False,False,708,0.2387005649717514,-0.0006481679409986316,0.0
Materials,RSI 維持超買,Shooting Star,True,False,46,0.2826086956521739,0.0024609012296719587,0.043908130680422486
Materials,RSI 超買區域 (70),None,False,True,48,0.3125,-0.010757517430370752,0.051455823293172664
Materials,RSI 維持超買,Bearish Engulfing,True,False,49,0.3673469387755102,0.012602768268038458,0.12864637380375882
Materials,BB 突破上軌 (超買),Bearish Engulfing,True,False,72,0.5,0.019027484427823937,0.26241610738255033
Materials,KDJ 超買區死叉,Bearish Engulfing,True,False,12,0.16666666666666666,0.0017457479243383966,0.009641873278236901
Materials,BB 突破上軌 (超買),Bearish Harami,True,True,10,0.4,0.012428213036478111,0.16241610738255036
Materials,價格跌破 EMA20,Bearish Harami,True,False,57,0.2631578947368421,-0.0041468238128796,-0.03357107722577474
Health Care,MACD 突破 0 軸,Morning Star,True,False,8,0.375,0.0025428356338367307,0.07924597364568081
Health Care,KDJ 超買區死叉,None,False,True,12,0.4166666666666667,0.010987621649511461,0.2314814814814815
Health Care,RSI 超買區域 (70),Evening Star,True,False,28,0.42857142857142855,0.02016088389783246,0.22125435540069685
Health Care,BB 突破上軌 (超買),Resistance,True,False,8,1.0,0.0531951566735845,0.7641618497109827
Health Care,價格突破 EMA20,Morning Star,True,False,103,0.4077669902912621,0.013306108407544214,0.12719525921661945
Health Care,BB 跌破下軌 (超賣),Hammer,True,True,11,0.2727272727272727,-0.008360822364432422,0.006497764530551398
Financials,RSI 超買區域 (70),Bearish Engulfing,True,True,5,0.2,0.01846538218120518,0.00906921241050121
Financials,BB 突破上軌 (超買),Bearish Engulfing,True,True,17,0.5882352941176471,0.023820330649694636,0.39833144796380093
Industrials,RSI 超賣區域 (30),Bullish Engulfing,True,False,9,0.5555555555555556,0.023814030182395092,0.2675371223758321
Industrials,BB 跌破下軌 (超賣),Bullish Engulfing,True,False,69,0.4782608695652174,0.024280284394120926,0.19504014884449666
Industrials,RSI 超買區域 (70),Bearish Engulfing,True,False,70,0.38571428571428573,0.013160589599495832,0.21989536404592358
Industrials,KDJ 超買區死叉,None,False,True,18,0.2222222222222222,0.0075508923090166075,0.05388554887552882
Industrials,KDJ 超賣區金叉,Bullish Engulfing,True,False,32,0.28125,0.008599307542321005,0.040010107816711576
Industrials,RSI 超賣區域 (30),Morning Star,True,False,16,0.375,0.024658445478802683,0.08698156682027652
Industrials,KDJ 超賣區金叉,Morning Star,True,False,47,0.3404255319148936,0.007143903680502413,0.09918563973160519
Industrials,RSI 超買區域 (70),Bearish Harami,True,True,19,0.2631578947368421,-0.0006016020877214099,0.09733897306847994
Industrials,BB 突破上軌 (超買),Bearish Harami,True,True,36,0.3055555555555556,0.006306089009697638,0.10518858307849135
Industrials,價格突破 EMA20,Bullish Engulfing,True,False,111,0.32432432432432434,0.005373091909194913,0.036317906354007445
Industrials,KDJ 超買區死叉,Shooting Star,True,False,40,0.075,-0.012494174135882243,-0.09333667334669339
Industrials,RSI 超賣區域 (30),Bullish Harami,True,False,31,0.3225806451612903,0.0070782942035023414,0.03456221198156684
Industrials,價格跌破 EMA20,Bearish Harami,True,True,26,0.19230769230769232,-0.004865911614629279,-0.03918567525756228
Industrials,價格跌破 EMA20,Evening Star,True,False,80,0.225,-0.0018029173744534954,-0.006493367565254593
Industrials,RSI 維持超買,Shooting Star,True,False,193,0.21243523316062177,-0.0010799343719249401,0.01568726568094697
Industrials,價格突破 EMA20,Bullish Harami,True,False,136,0.27205882352941174,-0.0006051679740589256,-0.015947594440905155
Industrials,MACD 突破 0 軸,Morning Star,True,False,5,0.4,0.02954583550500487,0.12153325817361899
Industrials,RSI 維持超賣,Bullish Engulfing,True,False,53,0.49056603773584906,0.020936865125649885,0.19935182253347988
Industrials,MACD 金叉 (空頭區),Hammer,True,False,21,0.38095238095238093,0.027774193217421788,0.0641206977840641
Information Technology,MACD 突破 0 軸,Bullish Harami,True,False,7,0.2857142857142857,-0.0049413432582469585,-0.08710366939793374
Information Technology,RSI 維持超買,Bearish Engulfing,True,True,13,0.6923076923076923,0.008213434141689843,0.44487043532642684
Information Technology,MACD 跌破 0 軸,Bearish Engulfing,True,False,7,0.14285714285714285,-0.03718982084631043,-0.13791208791208792
Information Technology,價格跌破 EMA20,Shooting Star,True,True,6,0.16666666666666666,-0.05412782674992203,-0.11145683740226583
Information Technology,MACD 突破 0 軸,Hammer,True,False,6,0.3333333333333333,0.014128098387114716,-0.03948462177888612
Materials,BB 突破上軌 (超買),Evening Star,True,False,41,0.3170731707317073,0.010117796425718249,0.07948927811425766
Materials,MACD 突破 0 軸,Morning Star,True,False,7,0.0,-0.02670002355215089,-0.23964497041420119
Materials,KDJ 超買區死叉,Shooting Star,True,False,6,0.3333333333333333,0.003515964223241902,0.17630853994490356
Materials,價格跌破 EMA20,Bearish Engulfing,True,False,38,0.23684210526315788,0.0032797796879123283,-0.059886866699458946
Materials,EMA 死亡交叉 (20 下穿 50),None,False,True,15,0.4,0.0076775534626902986,0.11739130434782613
Materials,BB 跌破下軌 (超賣),Hammer,True,False,5,0.0,-0.036934393598795905,-0.24114441416893734
Materials,BB 突破上軌 (超買),Bearish Harami,True,False,57,0.2982456140350877,0.0037914394437367736,0.06066172141763804
Materials,MACD 跌破 0 軸,None,False,True,47,0.2553191489361702,-0.005924371771867851,-0.06129527112652572
Materials,KDJ 超賣區金叉,Bullish Harami,True,False,28,0.21428571428571427,0.005081460789693225,-0.09202059202059201
Information Technology,RSI 超買區域 (70),Bearish Harami,True,True,16,0.5,0.0003114264739409371,0.2282728272827283
Industrials,RSI 維持超賣,Morning Star,True,False,75,0.41333333333333333,0.016719999884084537,0.12211911813096415
Industrials,RSI 超買區域 (70),Evening Star,True,False,45,0.37777777777777777,0.012883844101541472,0.21195885610941562
Industrials,RSI 超賣區域 (30),Bullish Harami,True,True,18,0.5,0.022551678010109055,0.21198156682027652
Industrials,BB 跌破下軌 (超賣),Bullish Harami,True,True,53,0.41509433962264153,0.014394632930883623,0.13187361890192079
Industrials,RSI 維持超賣,Bullish Harami,True,True,16,0.5,0.021824006714480756,0.20878578479763082
Industrials,價格跌破 EMA20,Bearish Engulfing,True,True,20,0.3,-0.01409646032594956,0.06850663243474539
Industrials,MACD 突破 0 軸,None,False,True,82,0.4024390243902439,0.011383551979835154,0.12397228256386289
Industrials,BB 突破上軌 (超買),Evening Star,True,True,13,0.38461538461538464,-0.00025398849031761173,0.1842484121383204
Industrials,BB 突破上軌 (超買),Resistance,True,False,9,0.4444444444444444,0.032507270906233544,0.2440774719673802
Health Care,MACD 金叉 (空頭區),Hammer,True,False,23,0.34782608695652173,-0.0029454975893927816,0.07203889911721661
Health Care,MACD 金叉 (空頭區),Bullish Engulfing,True,False,21,0.19047619047619047,0.0001840242789539207,-0.08531099736311465
Health Care,RSI 超賣區域 (30),Morning Star,True,False,23,0.6086956521739131,0.027733565163846025,0.3244851258581236
Health Care,RSI 超買區域 (70),Bearish Engulfing,True,True,6,0.5,0.015679218158605457,0.29268292682926833
Health Care,BB 突破上軌 (超買),Bearish Engulfing,True,True,15,0.6,0.037015873045083865,0.36416184971098264
Financials,EMA 死亡交叉 (20 下穿 50),Bearish Harami,True,False,12,0.16666666666666666,-0.012534985233055579,-0.04700854700854701
Financials,KDJ 超賣區金叉,Morning Star,True,True,5,0.4,-0.000594302475940589,0.10414201183431954
Real Estate,BB 跌破下軌 (超賣),None,False,False,947,0.2555438225976769,-9.291682837900189e-06,0.0
Real Estate,RSI 超賣區域 (30),Bullish Harami,True,True,11,0.45454545454545453,0.021248957522880176,0.13965183752417792
Real Estate,BB 跌破下軌 (超賣),Bullish Harami,True,True,26,0.5384615384615384,0.026788647034870456,0.28291771586386155
Real Estate,RSI 超賣區域 (30),None,False,False,235,0.3148936170212766,0.0034725680762863914,0.0
Real Estate,RSI 維持超賣,None,False,False,448,0.3013392857142857,0.0024645161866642873,0.0
Real Estate,KDJ 超賣區金叉,None,False,False,676,0.22633136094674555,-0.0014975731042769255,0.0
Real Estate,RSI 超賣區域 (30),Bullish Engulfing,True,False,6,0.5,0.02201165329473326,0.1851063829787234
Real Estate,KDJ 超賣區金叉,Bullish Engulfing,True,False,24,0.4166666666666667,0.0064833872764774375,0.19033530571992113
Real Estate,MACD 金叉 (空頭區),Hammer,True,False,6,0.3333333333333333,0.0017766965666119992,0.09047619047619046
Real Estate,MACD 突破 0 軸,None,False,False,401,0.2144638403990025,-0.0006959802049401519,0.0
Real Estate,MACD 跌破 0 軸,None,False,False,378,0.22486772486772486,-0.0015993447546571245,0.0
Real Estate,KDJ 超賣區金叉,None,False,True,59,0.3728813559322034,0.006516081567354085,0.14654999498545784
Real Estate,MACD 金叉 (空頭區),None,False,False,560,0.24285714285714285,-0.0014946835867916159,0.0
Real Estate,BB 突破上軌 (超買),None,False,False,917,0.22791712104689205,0.0006052723840010663,0.0
Real Estate,MACD 死叉 (空頭區),None,False,False,284,0.22535211267605634,-0.002239062687899994,0.0
Real Estate,RSI 超賣區域 (30),None,False,True,67,0.34328358208955223,0.005817384299657708,0.028389965068275624
Real Estate,BB 跌破下軌 (超賣),None,False,True,240,0.29583333333333334,0.0013020576392033373,0.04028951073565645
Real Estate,RSI 維持超賣,Hammer,True,False,14,0.5,0.01375812061559011,0.1986607142857143
Real Estate,BB 跌破下軌 (超賣),Hammer,True,False,11,0.2727272727272727,0.008431481142044742,0.017183450129595823
Real Estate,RSI 維持超賣,None,False,True,99,0.26262626262626265,-0.005771533476592447,-0.038713023088023046
Real Estate,RSI 維持超賣,Bullish Engulfing,True,False,26,0.6923076923076923,0.030135374363445114,0.3909684065934066
Real Estate,價格跌破 EMA20,Evening Star,True,False,19,0.15789473684210525,0.006128364716267676,-0.06770956038260378
Real Estate,價格突破 EMA20,None,False,True,67,0.40298507462686567,0.00400821264849163,0.17747831787010893
Real Estate,BB 突破上軌 (超買),None,False,True,124,0.1774193548387097,-0.006541744523236839,-0.05049776620818236
Real Estate,RSI 超買區域 (70),None,False,False,259,0.1776061776061776,-0.003160263213838061,0.0
Real Estate,EMA 黃金交叉 (20 上穿 50),None,False,False,201,0.20398009950248755,-0.00016662656025510786,0.0
Real Estate,RSI 超買區域 (70),None,False,True,43,0.16279069767441862,-0.010293168423824507,-0.014815479931758996
Real Estate,RSI 維持超買,None,False,False,641,0.20436817472698907,-0.002409358336837743,0.0
Real Estate,KDJ 超買區死叉,None,False,False,126,0.20634920634920634,-0.0034429686507856504,0.0
Real Estate,RSI 維持超買,Bearish Harami,True,False,58,0.1724137931034483,0.0027274185677583006,-0.03195438162354078
Real Estate,價格跌破 EMA20,None,False,False,1117,0.22560429722470904,-0.0021806142094026176,0.0
Real Estate,KDJ 超賣區金叉,Bullish Harami,True,False,23,0.34782608695652173,0.005703756346807669,0.12149472600977618
Real Estate,EMA 死亡交叉 (20 下穿 50),None,False,False,162,0.21604938271604937,-0.005424519409249058,0.0
Real Estate,BB 突破上軌 (超買),Bearish Harami,True,False,86,0.18604651162790697,0.0011280720509365275,-0.04187060941898507
Real Estate,BB 突破上軌 (超買),Shooting Star,True,False,69,0.3188405797101449,0.004656749622115191,0.09092345866325285
Real Estate,價格突破 EMA20,None,False,False,1184,0.22550675675675674,-0.0008137636091984828,0.0
Real Estate,RSI 維持超買,Evening Star,True,False,46,0.3695652173913043,0.007676596645034913,0.16519704266431526
Real Estate,BB 突破上軌 (超買),Evening Star,True,False,38,0.5526315789473685,0.017956755703643527,0.3247144579004764
Real Estate,RSI 維持超買,Bearish Harami,True,True,12,0.25,-0.005434127416447702,0.045631825273010934
Real Estate,RSI 維持超買,None,False,True,48,0.20833333333333334,-0.003443262668441478,0.003965158606344277
Real Estate,價格突破 EMA20,Bullish Harami,True,False,56,0.16071428571428573,0.0013536123161411587,-0.06479247104247102
Real Estate,RSI 維持超買,Resistance,True,False,9,0.5555555555555556,0.022380740901269888,0.3511873808285665
Real Estate,價格跌破 EMA20,None,False,True,88,0.29545454545454547,0.005324991438303916,0.06985024822983643
Real Estate,價格突破 EMA20,Bullish Engulfing,True,False,40,0.275,-0.0025993345113953115,0.04949324324324328
Real Estate,BB 跌破下軌 (超賣),Morning Star,True,False,37,0.4864864864864865,0.024185689939077715,0.23094266388880963
Real Estate,KDJ 超賣區金叉,Morning Star,True,False,21,0.5238095238095238,0.020615844941715165,0.2974781628627783
Real Estate,EMA 死亡交叉 (20 下穿 50),None,False,True,18,0.1111111111111111,-0.011912149596260793,-0.10493827160493827
Real Estate,RSI 維持超賣,Morning Star,True,False,41,0.6341463414634146,0.025500741127118073,0.33280705574912894
Real Estate,RSI 超買區域 (70),Bearish Harami,True,False,27,0.25925925925925924,0.0037176524938768367,0.08165308165308163
Real Estate,價格跌破 EMA20,Bearish Engulfing,True,False,48,0.14583333333333334,-0.004213413850942476,-0.0797709638913757
Real Estate,BB 突破上軌 (超買),Bearish Engulfing,True,False,43,0.3488372093023256,0.010976624541910882,0.12092008825543354
Real Estate,價格突破 EMA20,Morning Star,True,False,31,0.5161290322580645,0.019152174111426192,0.29062227550130776
Real Estate,MACD 跌破 0 軸,None,False,True,35,0.17142857142857143,-0.002771288379637823,-0.053439153439153425
Real Estate,MACD 突破 0 軸,Bullish Harami,True,False,7,0.14285714285714285,0.0024281423968481944,-0.07160669754185964
Consumer Discretionary,RSI 超買區域 (70),Bearish Engulfing,True,False,31,0.5806451612903226,0.022590045895531777,0.35961129319763097
Consumer Discretionary,RSI 維持超買,Bearish Engulfing,True,False,134,0.373134328358209,0.012644478383037857,0.13871113279991162
Consumer Discretionary,KDJ 超買區死叉,Bearish Engulfing,True,False,38,0.23684210526315788,-0.008369533241546177,0.02139495079161316
Consumer Discretionary,價格跌破 EMA20,Bearish Engulfing,True,True,5,0.4,0.012757311879646054,0.1159090909090909
Consumer Discretionary,RSI 維持超賣,Bullish Harami,True,False,70,0.24285714285714285,-0.01320989070759473,-0.1270408163265306
Consumer Discretionary,KDJ 超買區死叉,Evening Star,True,False,28,0.25,0.009111648827507762,0.03455284552845528
Consumer Discretionary,BB 突破上軌 (超買),Shooting Star,True,False,107,0.21495327102803738,-0.004043351562800752,-0.006112252548202662
Consumer Discretionary,RSI 超買區域 (70),Bearish Harami,True,False,41,0.2926829268292683,0.0028618147874556505,0.07164905873657665
Consumer Discretionary,KDJ 超賣區金叉,Hammer,True,False,7,0.0,-0.0126925826984719,-0.350109409190372
Consumer Discretionary,BB 跌破下軌 (超賣),Hammer,True,False,17,0.23529411764705882,-0.014538547101861735,-0.05123649459783913
Consumer Discretionary,RSI 維持超賣,Bullish Engulfing,True,False,55,0.38181818181818183,0.008995524810474626,0.01192022263450837
Consumer Discretionary,BB 突破上軌 (超買),Bearish Engulfing,True,True,11,0.45454545454545453,0.016705604021426932,0.2334799309692145
Consumer Discretionary,EMA 死亡交叉 (20 下穿 50),Bearish Engulfing,True,False,5,0.0,0.006604530588520086,-0.2827868852459016
Consumer Discretionary,EMA 黃金交叉 (20 上穿 50),None,False,True,22,0.4090909090909091,-0.0028062937395642337,0.1094654409261151
Consumer Discretionary,EMA 死亡交叉 (20 下穿 50),None,False,True,35,0.4857142857142857,0.012669783317454705,0.2029274004683841
Consumer Discretionary,RSI 維持超買,Resistance,True,False,10,0.9,0.048944554092269374,0.6655768044417026
Information Technology,MACD 突破 0 軸,Morning Star,True,False,9,0.3333333333333333,-0.012588941928321572,-0.03948462177888612
Information Technology,MACD 跌破 0 軸,Evening Star,True,True,6,0.6666666666666666,0.032059731745055775,0.38589743589743586
Information Technology,BB 突破上軌 (超買),Bearish Engulfing,True,True,25,0.64,0.007889497886854072,0.3698501417577967
Information Technology,RSI 維持超買,Evening Star,True,True,19,0.7894736842105263,0.0531098656212803,0.5420364272292608
Information Technology,EMA 死亡交叉 (20 下穿 50),Bearish Harami,True,False,5,0.2,-0.01727035323167582,-0.10864197530864195
Financials,KDJ 超賣區金叉,Hammer,True,False,9,0.2222222222222222,-0.006291905170717478,-0.07363576594345828
Financials,RSI 維持超賣,Morning Star,True,True,13,0.5384615384615384,0.021866043621443017,0.10527504800632553
Financials,RSI 超賣區域 (30),Support,True,True,7,0.7142857142857143,0.026689645594109194,0.3450134770889488
Financials,MACD 金叉 (空頭區),Bullish Harami,True,False,25,0.44,0.00794651247388519,0.1338421509106678
Financials,RSI 維持超買,Resistance,True,True,5,1.0,0.051824391298983995,0.8167137666532095
