sector,subsector,indicator,signal,direction,has_pattern,count,successes,avg_return,win_rate,strategy,improvement
Consumer Discretionary,Automobile Manufacturers,BB,BB 突破上軌 (超買),bearish,False,49,15,0.0017507217414242029,0.30612244897959184,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,BB,BB 突破上軌 (超買),bearish,True,11,5,0.02494867298526275,0.45454545454545453,✅ 複合,0.3116883116883117
Consumer Discretionary,Automobile Manufacturers,BB,BB 跌破下軌 (超賣),bullish,False,29,11,0.006326244836315054,0.3793103448275862,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,BB,BB 跌破下軌 (超賣),bullish,True,11,7,0.024617544953681184,0.6363636363636364,✅ 複合,0.38636363636363635
Consumer Discretionary,Automobile Manufacturers,EMA,價格突破 EMA20,bullish,False,25,10,0.012900551729730491,0.4,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,EMA,價格跌破 EMA20,bearish,False,28,10,0.0019579820742201943,0.35714285714285715,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,KDJ,KDJ 超賣區金叉,bullish,False,18,7,0.005339559386042407,0.3888888888888889,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,MACD,MACD 死叉 (空頭區),bearish,False,10,3,-0.034873858719151295,0.3,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,MACD,MACD 突破 0 軸,bullish,False,16,5,-0.0007154283739515266,0.3125,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,MACD,MACD 跌破 0 軸,bearish,False,15,6,0.005669020056853093,0.4,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,MACD,MACD 金叉 (空頭區),bullish,False,17,9,0.014204344295602047,0.5294117647058824,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,RSI,RSI 維持超買,bearish,False,36,9,-0.0017761325932738564,0.25,⚪ 純指標,0.0
Consumer Discretionary,Automobile Manufacturers,RSI,RSI 維持超買,bearish,True,16,4,0.002602654524922031,0.25,✅ 複合,0.04310344827586207
Consumer Discretionary,Automobile Manufacturers,RSI,RSI 超買區域 (70),bearish,False,14,6,0.007099486262838091,0.42857142857142855,⚪ 純指標,0.0
Consumer Discretionary,Automotive Parts & Equipment,BB,BB 突破上軌 (超買),bearish,False,16,7,0.019334324735887955,0.4375,⚪ 純指標,0.0
Consumer Discretionary,Automotive Parts & Equipment,BB,BB 跌破下軌 (超賣),bullish,False,21,4,-0.02325026193013667,0.19047619047619047,⚪ 純指標,0.0
Consumer Discretionary,Automotive Parts & Equipment,RSI,RSI 維持超買,bearish,False,17,7,0.023829827924451735,0.4117647058823529,⚪ 純指標,0.0
Consumer Discretionary,Automotive Parts & Equipment,RSI,RSI 超買區域 (70),bearish,False,10,2,0.008862347495075057,0.2,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,BB,BB 突破上軌 (超買),bearish,False,53,12,-0.01159319522411316,0.22641509433962265,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,BB,BB 突破上軌 (超買),bearish,True,10,3,-0.010091854541508707,0.3,✅ 複合,0.15714285714285714
Consumer Discretionary,Automotive Retail,BB,BB 跌破下軌 (超賣),bullish,False,30,7,0.005848017732271808,0.23333333333333334,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,EMA,價格突破 EMA20,bullish,False,31,9,0.008496534204995895,0.2903225806451613,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,EMA,價格跌破 EMA20,bearish,False,28,9,-0.0012093314606034587,0.32142857142857145,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,KDJ,KDJ 超買區死叉,bearish,False,12,6,0.020380854665078937,0.5,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,MACD,MACD 突破 0 軸,bullish,False,15,7,0.03173331075064598,0.4666666666666667,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,MACD,MACD 跌破 0 軸,bearish,False,13,3,-0.005313080915303198,0.23076923076923078,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,MACD,MACD 金叉 (空頭區),bullish,False,16,4,0.007321902425543243,0.25,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,RSI,RSI 維持超買,bearish,False,29,11,0.03303914689817491,0.3793103448275862,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,RSI,RSI 維持超買,bearish,True,9,5,0.05851032869668374,0.5555555555555556,✅ 複合,0.3486590038314177
Consumer Discretionary,Automotive Retail,RSI,RSI 超買區域 (70),bearish,False,25,7,0.0016499717125834012,0.28,⚪ 純指標,0.0
Consumer Discretionary,Automotive Retail,RSI,RSI 超賣區域 (30),bullish,False,12,4,0.01075935006988236,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,BB,BB 突破上軌 (超買),bearish,False,31,7,-0.01519054199074328,0.22580645161290322,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,BB,BB 突破上軌 (超買),bearish,True,16,5,0.021805920691353044,0.3125,✅ 複合,0.16964285714285715
Consumer Discretionary,Broadline Retail,BB,BB 跌破下軌 (超賣),bullish,False,22,10,0.010212425415657048,0.45454545454545453,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,BB,BB 跌破下軌 (超賣),bullish,True,9,5,0.01847980582946748,0.5555555555555556,✅ 複合,0.3055555555555556
Consumer Discretionary,Broadline Retail,EMA,價格突破 EMA20,bullish,False,22,6,0.00141017906895059,0.2727272727272727,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,EMA,價格跌破 EMA20,bearish,False,21,6,-5.4243798310321733e-05,0.2857142857142857,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,MACD,MACD 突破 0 軸,bullish,False,13,7,0.016727535227282795,0.5384615384615384,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,MACD,MACD 跌破 0 軸,bearish,False,12,4,0.0014196334532467943,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,MACD,MACD 金叉 (空頭區),bullish,False,13,6,0.011508067594172052,0.46153846153846156,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,RSI,RSI 維持超買,bearish,False,33,3,-0.022644877661771277,0.09090909090909091,⚪ 純指標,0.0
Consumer Discretionary,Broadline Retail,RSI,RSI 維持超買,bearish,True,15,6,0.016071303965972776,0.4,✅ 複合,0.1931034482758621
Consumer Discretionary,Broadline Retail,RSI,RSI 超買區域 (70),bearish,False,8,4,0.003729428951458892,0.5,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,BB,BB 突破上軌 (超買),bearish,False,42,14,-0.0041073209932142585,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,BB,BB 突破上軌 (超買),bearish,True,10,5,0.010527457689139078,0.5,✅ 複合,0.35714285714285715
Consumer Discretionary,Casinos & Gaming,BB,BB 跌破下軌 (超賣),bullish,False,40,14,0.009181230873819014,0.35,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,BB,BB 跌破下軌 (超賣),bullish,True,14,7,0.027289187126048713,0.5,✅ 複合,0.25
Consumer Discretionary,Casinos & Gaming,EMA,價格突破 EMA20,bullish,False,32,9,-0.0036053811966054996,0.28125,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,EMA,價格跌破 EMA20,bearish,False,31,8,-0.011379569012976796,0.25806451612903225,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,KDJ,KDJ 超賣區金叉,bullish,False,11,6,0.015831021569804097,0.5454545454545454,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,MACD,MACD 死叉 (空頭區),bearish,False,13,4,-0.00786192315934227,0.3076923076923077,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,MACD,MACD 突破 0 軸,bullish,False,19,7,0.014335976353701006,0.3684210526315789,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,MACD,MACD 跌破 0 軸,bearish,False,16,4,-0.010372054990755417,0.25,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,MACD,MACD 金叉 (空頭區),bullish,False,23,7,0.006531477747908422,0.30434782608695654,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,RSI,RSI 維持超買,bearish,False,55,22,0.006727249181028578,0.4,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,RSI,RSI 維持超買,bearish,True,20,12,0.021816423433984006,0.6,✅ 複合,0.3931034482758621
Consumer Discretionary,Casinos & Gaming,RSI,RSI 維持超賣,bullish,False,19,11,0.033973892442894484,0.5789473684210527,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,RSI,RSI 超買區域 (70),bearish,False,13,3,-0.016033597614599708,0.23076923076923078,⚪ 純指標,0.0
Consumer Discretionary,Casinos & Gaming,RSI,RSI 超賣區域 (30),bullish,False,13,7,0.021819175569920152,0.5384615384615384,⚪ 純指標,0.0
Consumer Discretionary,Computer & Electronics Retail,BB,BB 跌破下軌 (超賣),bullish,False,10,2,0.003159459946545897,0.2,⚪ 純指標,0.0
Consumer Discretionary,Computer & Electronics Retail,EMA,價格突破 EMA20,bullish,False,11,1,-0.020481176815093705,0.09090909090909091,⚪ 純指標,0.0
Consumer Discretionary,Computer & Electronics Retail,EMA,價格跌破 EMA20,bearish,False,10,5,-0.0023488870711412826,0.5,⚪ 純指標,0.0
Consumer Discretionary,Computer & Electronics Retail,KDJ,KDJ 超賣區金叉,bullish,False,17,8,0.002093402258054867,0.47058823529411764,⚪ 純指標,0.0
Consumer Discretionary,Computer & Electronics Retail,MACD,MACD 死叉 (空頭區),bearish,False,8,2,-0.011145251644623771,0.25,⚪ 純指標,0.0
Consumer Discretionary,Computer & Electronics Retail,MACD,MACD 金叉 (空頭區),bullish,False,11,3,-0.007109763923233897,0.2727272727272727,⚪ 純指標,0.0
Consumer Discretionary,Consumer Electronics,BB,BB 突破上軌 (超買),bearish,False,22,5,-0.013759683759686453,0.22727272727272727,⚪ 純指標,0.0
Consumer Discretionary,Consumer Electronics,BB,BB 跌破下軌 (超賣),bullish,False,10,2,-0.0050786720502832275,0.2,⚪ 純指標,0.0
Consumer Discretionary,Consumer Electronics,EMA,價格突破 EMA20,bullish,False,12,5,0.00940790381617043,0.4166666666666667,⚪ 純指標,0.0
Consumer Discretionary,Consumer Electronics,EMA,價格跌破 EMA20,bearish,False,11,2,-0.01200625990949849,0.18181818181818182,⚪ 純指標,0.0
Consumer Discretionary,Consumer Electronics,RSI,RSI 維持超買,bearish,False,15,12,0.03546666444823312,0.8,⚪ 純指標,0.0
Consumer Discretionary,Consumer Electronics,RSI,RSI 維持超買,bearish,True,10,3,-0.009375425802069081,0.3,✅ 複合,0.09310344827586206
Consumer Discretionary,Consumer Electronics,RSI,RSI 維持超賣,bullish,False,18,4,-0.017650627748715234,0.2222222222222222,⚪ 純指標,0.0
Consumer Discretionary,Distributors,BB,BB 突破上軌 (超買),bearish,False,33,13,0.008970880297266604,0.3939393939393939,⚪ 純指標,0.0
Consumer Discretionary,Distributors,BB,BB 突破上軌 (超買),bearish,True,12,3,0.004997182285530764,0.25,✅ 複合,0.10714285714285715
Consumer Discretionary,Distributors,BB,BB 跌破下軌 (超賣),bullish,False,32,10,0.0038644283248345703,0.3125,⚪ 純指標,0.0
Consumer Discretionary,Distributors,EMA,價格突破 EMA20,bullish,False,10,4,0.014901592612110812,0.4,⚪ 純指標,0.0
Consumer Discretionary,Distributors,EMA,價格跌破 EMA20,bearish,False,9,6,0.047430086824310096,0.6666666666666666,⚪ 純指標,0.0
Consumer Discretionary,Distributors,KDJ,KDJ 超賣區金叉,bullish,False,34,11,-0.0024555470737867256,0.3235294117647059,⚪ 純指標,0.0
Consumer Discretionary,Distributors,MACD,MACD 突破 0 軸,bullish,False,12,3,-0.010995185724385468,0.25,⚪ 純指標,0.0
Consumer Discretionary,Distributors,MACD,MACD 跌破 0 軸,bearish,False,14,3,0.0013372362092053819,0.21428571428571427,⚪ 純指標,0.0
Consumer Discretionary,Distributors,MACD,MACD 金叉 (空頭區),bullish,False,15,4,0.002533181574668047,0.26666666666666666,⚪ 純指標,0.0
Consumer Discretionary,Distributors,RSI,RSI 維持超賣,bullish,False,27,10,0.004489789369540303,0.37037037037037035,⚪ 純指標,0.0
Consumer Discretionary,Distributors,RSI,RSI 維持超賣,bullish,True,8,2,-0.01851606646018033,0.25,✅ 複合,-0.11363636363636365
Consumer Discretionary,Distributors,RSI,RSI 超賣區域 (30),bullish,False,8,2,-0.0005957354895200482,0.25,⚪ 純指標,0.0
Consumer Discretionary,Footwear,BB,BB 突破上軌 (超買),bearish,False,26,6,-0.026697079429846417,0.23076923076923078,⚪ 純指標,0.0
Consumer Discretionary,Footwear,BB,BB 跌破下軌 (超賣),bullish,False,21,5,-0.019138418106529047,0.23809523809523808,⚪ 純指標,0.0
Consumer Discretionary,Footwear,EMA,價格跌破 EMA20,bearish,False,8,5,0.04381575477191119,0.625,⚪ 純指標,0.0
Consumer Discretionary,Footwear,KDJ,KDJ 超賣區金叉,bullish,False,8,0,-0.04490697712231197,0.0,⚪ 純指標,0.0
Consumer Discretionary,Footwear,MACD,MACD 金叉 (空頭區),bullish,False,9,5,0.021016155943350795,0.5555555555555556,⚪ 純指標,0.0
Consumer Discretionary,Footwear,RSI,RSI 維持超賣,bullish,False,34,3,-0.0409961491762455,0.08823529411764706,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,BB,BB 突破上軌 (超買),bearish,False,19,3,-0.007844031810072606,0.15789473684210525,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,BB,BB 突破上軌 (超買),bearish,True,10,3,0.00653183193064498,0.3,✅ 複合,0.15714285714285714
Consumer Discretionary,Home Improvement Retail,BB,BB 跌破下軌 (超賣),bullish,False,43,17,0.0076100045663654746,0.3953488372093023,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,EMA,價格突破 EMA20,bullish,False,13,5,0.001795273260078493,0.38461538461538464,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,EMA,價格跌破 EMA20,bearish,False,14,5,0.010601053777778285,0.35714285714285715,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,KDJ,KDJ 超賣區金叉,bullish,False,27,12,0.005858014490941722,0.4444444444444444,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,MACD,MACD 死叉 (空頭區),bearish,False,8,1,-0.02374535422864675,0.125,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,MACD,MACD 突破 0 軸,bullish,False,12,1,-0.0022783755227672666,0.08333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,MACD,MACD 跌破 0 軸,bearish,False,12,6,0.014508085068165187,0.5,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,MACD,MACD 金叉 (空頭區),bullish,False,15,5,0.009222684638025667,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,RSI,RSI 維持超買,bearish,False,8,0,-0.010287113473753483,0.0,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,RSI,RSI 維持超賣,bullish,False,22,12,0.019267749031025305,0.5454545454545454,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,RSI,RSI 超買區域 (70),bearish,False,9,2,-0.005526724086350435,0.2222222222222222,⚪ 純指標,0.0
Consumer Discretionary,Home Improvement Retail,RSI,RSI 超賣區域 (30),bullish,False,15,6,0.003549715027752658,0.4,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,BB,BB 突破上軌 (超買),bearish,False,51,20,0.008720442155108744,0.39215686274509803,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,BB,BB 突破上軌 (超買),bearish,True,17,11,0.025859556000810847,0.6470588235294118,✅ 複合,0.5042016806722689
Consumer Discretionary,Homebuilding,BB,BB 跌破下軌 (超賣),bullish,False,41,12,-0.0017735275319265878,0.2926829268292683,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,BB,BB 跌破下軌 (超賣),bullish,True,8,5,0.03508241265559246,0.625,✅ 複合,0.375
Consumer Discretionary,Homebuilding,EMA,EMA 死亡交叉 (20 下穿 50),bearish,False,11,4,0.005850608081844296,0.36363636363636365,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,EMA,EMA 黃金交叉 (20 上穿 50),bullish,False,10,1,-0.037414834279463016,0.1,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,EMA,價格突破 EMA20,bullish,False,30,10,0.009557403875931524,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,EMA,價格跌破 EMA20,bearish,False,35,16,0.012314616076044957,0.45714285714285713,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,KDJ,KDJ 超賣區金叉,bullish,False,25,9,-0.003245726174176555,0.36,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,KDJ,KDJ 超賣區金叉,bullish,True,8,6,0.040686643942813044,0.75,✅ 複合,0.5
Consumer Discretionary,Homebuilding,MACD,MACD 死叉 (空頭區),bearish,False,17,8,0.002218673013539204,0.47058823529411764,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,MACD,MACD 突破 0 軸,bullish,False,26,3,-0.02101666050166543,0.11538461538461539,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,MACD,MACD 跌破 0 軸,bearish,False,22,7,0.00703596913886542,0.3181818181818182,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,MACD,MACD 金叉 (空頭區),bullish,False,29,11,0.010327711699721288,0.3793103448275862,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,RSI,RSI 維持超買,bearish,False,10,4,0.012946576198052806,0.4,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,RSI,RSI 維持超賣,bullish,False,30,11,0.024490857265828926,0.36666666666666664,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,RSI,RSI 超買區域 (70),bearish,False,12,4,0.010603086845378648,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Homebuilding,RSI,RSI 超賣區域 (30),bullish,False,18,6,0.005577058002887654,0.3333333333333333,⚪ 純指標,0.0
Consumer Discretionary,Homefurnishing Retail,BB,BB 突破上軌 (超買),bearish,False,20,4,-0.011642301985067901,0.2,⚪ 純指標,0.0
